Linux 2.6.32-279.14.1.el6.x86_64 (compute-662-3.local) 	04/19/20 	_x86_64_	(48 CPU)

06:06:02     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
06:06:09      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:09      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:09      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:09      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:09      16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:09      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:09      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:09      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:09      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:09      21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:09      22    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
06:06:09      23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:09      24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:09      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:09      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:09      27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:09      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:09      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:09      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:09      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:09      32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:09      33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:09      34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:09      35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:09      36  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:06:09      37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:09      38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:09      39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:09      40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:09      41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:09      42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:09      43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:09      44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:09      45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:09      46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:09      47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

06:06:09     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
06:06:10     all    4.17    0.00    0.02    0.00    0.00    0.00    0.00    0.00   95.81
06:06:10       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10       1  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:06:10       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10      16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10      21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10      22    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
06:06:10      23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10      24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10      26    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
06:06:10      27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10      32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10      33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10      34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10      35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10      36  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:06:10      37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10      38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10      39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10      40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10      41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10      42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10      43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10      44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10      45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10      46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:10      47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

06:06:10     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
06:06:11     all    4.17    0.00    0.04    0.00    0.00    0.00    0.00    0.00   95.79
06:06:11       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11       1  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:06:11       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11      16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11      21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11      22    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00   98.99
06:06:11      23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11      24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11      27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11      32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11      33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11      34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11      35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11      36  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:06:11      37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11      38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11      39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11      40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11      41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11      42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11      43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11      44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11      45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11      46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:11      47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

06:06:11     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
06:06:12     all    4.17    0.00    0.04    0.00    0.00    0.00    0.00    0.00   95.79
06:06:12       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:12       1  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:06:12       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:12       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:12       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:12       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:12       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:12       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:12       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:12       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:12      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:12      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:12      12    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00   99.01
06:06:12      13    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
06:06:12      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:12      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:12      16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:12      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:12      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:12      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:12      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:12      21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:12      22    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
06:06:12      23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:12      24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:12      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:12      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:12      27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:12      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:12      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:12      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:12      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:12      32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:12      33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:12      34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:12      35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:12      36  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:06:12      37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:12      38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:12      39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:12      40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:12      41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:12      42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:12      43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:12      44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:12      45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:12      46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:12      47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

06:06:12     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
06:06:13     all    4.17    0.00    0.04    0.23    0.00    0.00    0.00    0.00   95.56
06:06:13       0    0.00    0.00    0.00   11.11    0.00    0.00    0.00    0.00   88.89
06:06:13       1  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:06:13       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13      16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13      21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13      23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13      24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13      27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13      32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13      33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13      34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13      35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13      36  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
06:06:13      37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13      38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13      39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13      40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13      41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13      42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13      43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13      44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13      45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:13      46    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00   98.99
06:06:13      47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

06:06:13     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
06:06:14     all    3.19    0.00    0.02    0.00    0.00    0.00    0.00    0.00   96.79
06:06:14       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14       1   75.25    0.00    0.99    0.00    0.00    0.00    0.00    0.00   23.76
06:06:14       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14      12    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
06:06:14      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14      16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14      21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14      23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14      24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14      27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14      32    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14      33    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14      34    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14      35    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14      36   75.25    0.00    0.99    0.00    0.00    0.00    0.00    0.00   23.76
06:06:14      37    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14      38    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14      39    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14      40    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14      41    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14      42    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14      43    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14      44    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14      45    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14      46    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:14      47    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

06:06:14     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
06:06:15     all    0.00    0.00    0.06    0.00    0.00    0.00    0.00    0.00   99.94
06:06:15       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:15       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:15       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:15       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:15       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:15       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:15       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:15       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:15       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:15       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:15      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:15      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:15      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:15      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:15      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:15      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:15      16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:15      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:15      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:15      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:15      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:15      21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:15      22    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00   97.98
06:06:15      23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:15      24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:15      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
06:06:15      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
